episode_id,dataset_index,dataset_episode,dataset_start,goal_offset,horizon,receding_horizon,warm_start,success,time_to_success,steps_executed,initial_distance,final_distance,best_distance,final_pos_l2,best_pos_l2,final_angle_abs,best_angle_abs,distance_auc,mean_step_distance,episode_return,mean_action_l2,mean_action_delta_l2
38,1823057,14474,99,25,5,5,false,1,25.0,25,243.27267,116.94413,97.41507,15.946503,15.946503,0.010968685,0.00021862984,3843.0028381347656,153.72011352539062,-3843.0028762817383,0.21829767875373363,0.18428523419424891
39,1832757,14526,127,25,5,5,false,1,24.0,24,201.75465,201.21678,57.977528,10.021403,10.021403,0.21304703,0.14994788,4473.826992034912,186.40945800145468,-4473.827003479004,0.3257825088997682,0.2908011687838513
40,1920151,15277,43,25,5,5,false,1,25.0,25,106.75308,182.2646,57.94275,10.334923,10.334923,0.08900285,0.034359217,3207.119884490967,128.28479537963867,-3207.1198768615723,0.2891574944555759,0.3401971096172929
41,1933213,15435,20,25,5,5,false,1,23.0,23,185.01952,27.524096,27.524096,16.972843,16.972843,0.03052926,0.03052926,3206.448579788208,139.41080781687862,-3206.4484825134277,0.2592778746848521,0.27027166296135297
42,1962501,15701,34,25,5,5,false,0,nan,50,245.11049,301.14285,92.278244,121.00184,91.64427,0.7261689,0.647207,9064.684097290039,181.29368194580078,-9064.683815002441,0.29289291009306906,0.3205696916853895
43,2005034,16015,138,25,5,5,false,1,28.0,28,469.73764,237.41103,82.40853,12.64612,12.64612,0.0,0.0,4915.15788269043,175.54135295322962,-4915.157875061035,0.31102608696424533,0.3447847416003545
44,2005681,16019,73,25,5,5,false,1,9.0,9,285.90512,273.7002,207.50296,16.405287,16.405287,0.22287774,0.22287774,2457.4183197021484,273.0464799669054,-2457.4183959960938,0.2413121983408928,0.3177726175636053
45,2069995,16400,0,25,5,5,false,1,24.0,24,182.25975,184.14969,133.53065,16.090696,16.090696,0.029557705,0.004714489,5367.016784667969,223.62569936116537,-5367.016784667969,0.34015792421996593,0.3458299231917962
46,2083087,16532,36,25,5,5,false,1,24.0,24,182.71317,36.55957,36.55957,17.428192,17.428192,0.10480714,0.10480714,4483.24299621582,186.80179150899252,-4483.242950439453,0.3548929210131367,0.32273490046677383
47,2164265,17264,10,25,5,5,false,1,29.0,29,305.70963,123.83388,59.69632,19.487335,19.487335,0.045406103,0.045406103,7604.2445068359375,262.2153278219289,-7604.244453430176,0.44612506443056565,0.4120045104729278
48,2263298,17939,41,25,5,5,false,1,24.0,24,242.18587,88.82507,83.44584,16.943487,16.943487,0.1208899,0.1208899,4650.698143005371,193.77908929189047,-4650.698028564453,0.27397766429930925,0.31740254973587784
49,2275347,18054,22,25,5,5,false,1,23.0,23,233.26695,50.053608,37.098564,19.698961,19.698961,0.32451463,0.32451463,3020.9273109436035,131.34466569320014,-3020.927291870117,0.25720004081402137,0.26656477932225575
