split,generator,scorer,is_self_scorer,step,n_states,elite_count,mean_elite_overlap,mean_update_cosine,mean_relative_update_error,mean_learned_elite_success_fraction,mean_oracle_elite_success_fraction
test,pd_d192_k10_eval,pd_d192_k3_eval,False,29,6,30,0.3277777777777778,0.4481593153227887,1.080917621207939,0.5388888888888889,0.6666666666666666
test,pd_d192_k10_eval,iter2_multistep_eval,False,0,6,30,0.4777777777777778,0.5113227697192019,0.8352273163671279,0.022222222222222223,0.03333333333333333
test,pd_d192_k10_eval,iter2_multistep_eval,False,1,6,30,0.4222222222222222,0.4254406804495559,0.9871740342454588,0.12222222222222222,0.2222222222222222
test,pd_d192_k10_eval,iter2_multistep_eval,False,2,6,30,0.3166666666666667,0.310437782971992,1.138500063219859,0.24444444444444444,0.45
test,pd_d192_k10_eval,iter2_multistep_eval,False,4,6,30,0.38888888888888884,0.3627572033603779,1.0920464392741078,0.29444444444444445,0.4444444444444445
test,pd_d192_k10_eval,iter2_multistep_eval,False,9,6,30,0.3,0.31563658321417587,1.0761991878199153,0.37777777777777777,0.6055555555555555
test,pd_d192_k10_eval,iter2_multistep_eval,False,19,6,30,0.2833333333333333,0.2769324053166417,1.105306297691447,0.4611111111111111,0.6611111111111111
test,pd_d192_k10_eval,iter2_multistep_eval,False,29,6,30,0.13888888888888887,0.17003263493622725,1.271594969489107,0.5944444444444444,0.6666666666666666
test,pd_d192_k10_eval,pd_d192_k10_eval,True,0,6,30,0.5222222222222221,0.5574054310853319,0.8122735823283532,0.027777777777777776,0.03333333333333333
test,pd_d192_k10_eval,pd_d192_k10_eval,True,1,6,30,0.4666666666666666,0.5589493116124672,0.8712310709660663,0.1111111111111111,0.2222222222222222
test,pd_d192_k10_eval,pd_d192_k10_eval,True,2,6,30,0.3611111111111111,0.4058662190291382,1.0065853413147368,0.2333333333333333,0.45
test,pd_d192_k10_eval,pd_d192_k10_eval,True,4,6,30,0.35555555555555557,0.32056966815553717,1.0602791846032136,0.26666666666666666,0.4444444444444445
test,pd_d192_k10_eval,pd_d192_k10_eval,True,9,6,30,0.24444444444444446,0.18103259827737075,1.143230287351356,0.31666666666666665,0.6055555555555555
test,pd_d192_k10_eval,pd_d192_k10_eval,True,19,6,30,0.20555555555555557,0.24775274502900693,1.0675815842690144,0.4444444444444444,0.6611111111111111
test,pd_d192_k10_eval,pd_d192_k10_eval,True,29,6,30,0.10555555555555556,0.24688961309272764,1.0905898192300427,0.55,0.6666666666666666
