run,epoch,base_score_mae,base_score_normalized_mae,base_topk_overlap,elite_overlap,relative_update_error,selected_elite_true_cost,state_index,update_cosine,base_score_mae_delta_vs_epoch0,base_score_normalized_mae_delta_vs_epoch0,base_topk_overlap_delta_vs_epoch0,elite_overlap_delta_vs_epoch0,relative_update_error_delta_vs_epoch0,selected_elite_true_cost_delta_vs_epoch0,update_cosine_delta_vs_epoch0
oe_ft60_fold0_all_lr2e6_a02_v1,1,6.289717435836792,0.3474400651437579,0.7749999999999999,0.0,1.5798815097997552,445.08309521498944,45,-0.3616068306288751,6.289717435836792,0.3474400651437579,-0.2250000000000001,-0.016666666666666666,0.10573953086940002,0.8551410479058745,-0.0866699266162001
oe_ft60_fold0_all_lr2e6_a02_v1,1,0.16936837509274483,0.2531433093895942,0.5333333333333333,0.10833333333333334,1.2894212837699273,16.78671441603252,48,0.16179574090361268,0.16936837509274483,0.2531433093895942,-0.4666666666666667,-0.024999999999999994,0.11656527442785469,0.014918503771657043,-0.0530880819605509
oe_ft60_fold0_all_lr2e6_a02_v1,1,1.238259956240654,0.2222082255861371,0.6666666666666666,0.25,1.1396209954752488,16.82474610019649,51,0.23227839654604104,1.238259956240654,0.2222082255861371,-0.33333333333333337,0.024999999999999994,-0.05154635726080525,-0.15350530922869865,0.026256326715909606
oe_ft60_fold0_all_lr2e6_a02_v1,1,0.46259886771440506,0.3525266657525429,0.5083333333333333,0.15,1.198462116631915,16.589609685606796,54,0.19839500968163923,0.46259886771440506,0.3525266657525429,-0.4916666666666667,0.033333333333333326,0.05283874594357485,-0.282423343376891,-0.007007716519663365
oe_ft60_fold0_all_lr2e6_a02_v1,1,10.99490761756897,0.13237657682895793,0.8916666666666667,0.08333333333333333,1.2735702548313264,149.1247569348859,57,-0.07791043376737261,10.99490761756897,0.13237657682895793,-0.10833333333333328,-0.016666666666666663,-0.015066494625041837,-0.016860593965333237,-0.004250150610148218
oe_ft60_fold1_all_lr2e6_a02_v1,1,13.406766891479492,0.2626038444349701,0.6916666666666667,0.39166666666666666,0.8795950693416894,37.51297031123515,1,0.5074948680667015,13.406766891479492,0.2626038444349701,-0.30833333333333335,0.07499999999999996,-0.07978479538914574,-1.6827278330199462,0.1019664093436412
oe_ft60_fold1_all_lr2e6_a02_v1,1,5.447392821311951,0.462792396002388,0.6833333333333333,0.075,1.2902178831028854,90.75053283083002,4,-0.020149302219124955,5.447392821311951,0.462792396002388,-0.31666666666666665,-0.02500000000000001,-0.06902121709433895,0.488642975049288,0.04234398069067804
oe_ft60_fold1_all_lr2e6_a02_v1,1,1.2552699744701385,0.2710785389245545,0.6833333333333333,0.20833333333333331,1.1906133066161104,22.136804408047517,7,0.167713385314917,1.2552699744701385,0.2710785389245545,-0.31666666666666665,-0.04999999999999999,0.10638645055914497,0.7761502149713593,-0.12094030425351301
oe_ft60_fold1_all_lr2e6_a02_v1,1,1.4242872893810272,0.325531690421859,0.725,0.21666666666666667,1.0961221859236767,123.98173568564486,10,0.2599409124192479,1.4242872893810272,0.325531690421859,-0.275,0.0,-0.015657881151687203,-0.09407275812527871,0.07185725491150838
oe_ft60_fold1_all_lr2e6_a02_v1,1,5.587112993001938,0.1548285886139925,0.8833333333333333,0.2333333333333333,1.127517489658706,29.559259121582123,13,0.25124928059879226,5.587112993001938,0.1548285886139925,-0.1166666666666667,-0.008333333333333331,-0.02491530971238487,0.31944116805877343,0.036659536951507726
oe_ft60_fold1_all_lr2e6_a02_v1,1,16.692604780197144,0.3326202402521456,0.6583333333333333,0.11666666666666665,1.045149283670257,70.34745849959019,16,0.3161448568145221,16.692604780197144,0.3326202402521456,-0.3416666666666667,0.024999999999999994,-0.07595365320189629,-5.46930832523654,0.21969642863177635
oe_ft60_fold1_all_lr2e6_a02_v1,1,10.597011804580688,0.24649588195393252,0.6,0.15833333333333333,0.9777865612097002,105.52170633552643,19,0.3367878010229963,10.597011804580688,0.24649588195393252,-0.4,0.016666666666666663,-0.05289452148618057,-3.5059446811521866,0.1170608104047306
oe_ft60_fold1_all_lr2e6_a02_v1,1,4.917950093746185,0.3415805328914978,0.7333333333333333,0.2333333333333333,1.158433339523572,46.93264638384591,22,0.30970319365535115,4.917950093746185,0.3415805328914978,-0.2666666666666667,0.016666666666666635,0.02476862901864485,-0.5786971161113073,-0.024379169628768738
oe_ft60_fold1_all_lr2e6_a02_v1,1,9.617907762527466,0.15334407595351757,0.7916666666666666,0.27499999999999997,0.9811831398525507,126.1838836703405,25,0.4717067657903094,9.617907762527466,0.15334407595351757,-0.20833333333333337,-0.016666666666666663,-0.010208757404035151,0.7609461500655215,0.02629683622317025
