kind,shift,reference,interval,metric,k,env_steps,mean,std,median,p25,p75,n
regrounded_rollout_error,geometry,,3,mse,8,40,0.12938974797725677,0.2021844983100891,0.05639497563242912,0.028616664931178093,0.1291639506816864,200
regrounded_rollout_error,geometry,,3,mse,9,45,0.18865279853343964,0.26900410652160645,0.08510956168174744,0.040721595287323,0.21430829167366028,200
regrounded_rollout_error,geometry,,3,mse,10,50,0.06379702687263489,0.10977761447429657,0.02191203460097313,0.01258864440023899,0.05760003253817558,200
regrounded_rollout_error,geometry,,3,l2,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,geometry,,3,l2,1,5,3.1507647037506104,2.40036678314209,2.271404266357422,1.6519943475723267,3.722428798675537,200
regrounded_rollout_error,geometry,,3,l2,2,10,4.4152350425720215,2.8984181880950928,3.4995245933532715,2.528963804244995,5.344849109649658,200
regrounded_rollout_error,geometry,,3,l2,3,15,5.572024345397949,3.473917007446289,4.470165252685547,3.1828818321228027,6.651272296905518,200
regrounded_rollout_error,geometry,,3,l2,4,20,3.1523709297180176,2.5867371559143066,2.2327041625976562,1.6704363822937012,3.6453704833984375,200
regrounded_rollout_error,geometry,,3,l2,5,25,4.433707237243652,2.803415536880493,3.5761783123016357,2.648022174835205,4.97629976272583,200
regrounded_rollout_error,geometry,,3,l2,6,30,5.567817211151123,3.355008363723755,4.629091739654541,3.1443839073181152,6.936448097229004,200
regrounded_rollout_error,geometry,,3,l2,7,35,2.8885385990142822,2.101128101348877,2.2539381980895996,1.6276992559432983,3.2468373775482178,200
regrounded_rollout_error,geometry,,3,l2,8,40,4.174484729766846,2.723327159881592,3.2905609607696533,2.3439879417419434,4.979907512664795,200
regrounded_rollout_error,geometry,,3,l2,9,45,5.083798885345459,3.221230983734131,4.042375564575195,2.7960736751556396,6.414604663848877,200
regrounded_rollout_error,geometry,,3,l2,10,50,2.8326406478881836,2.05552339553833,2.05112361907959,1.5545198917388916,3.3255324363708496,200
regrounded_rollout_error,geometry,,3,cosine,0,0,-4.172325152040912e-09,8.990427602384443e-08,0.0,0.0,5.960464477539063e-08,200
regrounded_rollout_error,geometry,,3,cosine,1,5,0.05274132639169693,0.09922532737255096,0.015722036361694336,0.007502704858779907,0.04281735420227051,200
regrounded_rollout_error,geometry,,3,cosine,2,10,0.09337476640939713,0.14931541681289673,0.038457393646240234,0.017885684967041016,0.09328687191009521,200
regrounded_rollout_error,geometry,,3,cosine,3,15,0.14162974059581757,0.20490428805351257,0.06301936507225037,0.028757095336914062,0.15484876930713654,200
regrounded_rollout_error,geometry,,3,cosine,4,20,0.05477990210056305,0.11147243529558182,0.016162335872650146,0.008413761854171753,0.047166094183921814,200
regrounded_rollout_error,geometry,,3,cosine,5,25,0.08945097029209137,0.13351665437221527,0.04082784056663513,0.020639479160308838,0.08296450972557068,200
regrounded_rollout_error,geometry,,3,cosine,6,30,0.1374274641275406,0.18111710250377655,0.07062411308288574,0.02908158302307129,0.1579054445028305,200
regrounded_rollout_error,geometry,,3,cosine,7,35,0.04411529377102852,0.08794436603784561,0.015830039978027344,0.007530480623245239,0.037689223885536194,200
regrounded_rollout_error,geometry,,3,cosine,8,40,0.08497042953968048,0.14474055171012878,0.03400975465774536,0.01516026258468628,0.08250404894351959,200
regrounded_rollout_error,geometry,,3,cosine,9,45,0.12112505733966827,0.18666701018810272,0.0516810417175293,0.02027176320552826,0.13594473898410797,200
regrounded_rollout_error,geometry,,3,cosine,10,50,0.04278651252388954,0.07703540474176407,0.013823747634887695,0.006603613495826721,0.036648184061050415,200
regrounded_rollout_error,geometry,,5,mse,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,geometry,,5,mse,1,5,0.08171394467353821,0.1495816707611084,0.026871319860219955,0.014214144088327885,0.0721697136759758,200
regrounded_rollout_error,geometry,,5,mse,2,10,0.14528711140155792,0.22706195712089539,0.06378564238548279,0.03331078588962555,0.14879110455513,200
regrounded_rollout_error,geometry,,5,mse,3,15,0.2245602011680603,0.3246058523654938,0.1040760725736618,0.052764445543289185,0.2304236739873886,200
regrounded_rollout_error,geometry,,5,mse,4,20,0.3097863495349884,0.37819918990135193,0.15946102142333984,0.0681314766407013,0.3543603718280792,200
regrounded_rollout_error,geometry,,5,mse,5,25,0.3687937259674072,0.40109315514564514,0.2210698276758194,0.10031615197658539,0.4675902724266052,200
regrounded_rollout_error,geometry,,5,mse,6,30,0.0769682303071022,0.12422118335962296,0.031408485025167465,0.013874619267880917,0.08197057992219925,200
regrounded_rollout_error,geometry,,5,mse,7,35,0.14536093175411224,0.20728419721126556,0.0758698508143425,0.030396170914173126,0.1630992591381073,200
regrounded_rollout_error,geometry,,5,mse,8,40,0.21726280450820923,0.2822275757789612,0.11811985075473785,0.04511045292019844,0.24725422263145447,200
regrounded_rollout_error,geometry,,5,mse,9,45,0.28954169154167175,0.36652815341949463,0.14684560894966125,0.060256265103816986,0.3435329794883728,200
regrounded_rollout_error,geometry,,5,mse,10,50,0.35926517844200134,0.4268707036972046,0.20000115036964417,0.07715704292058945,0.46313491463661194,200
regrounded_rollout_error,geometry,,5,l2,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,geometry,,5,l2,1,5,3.1507647037506104,2.400367021560669,2.27140474319458,1.651994228363037,3.722428798675537,200
regrounded_rollout_error,geometry,,5,l2,2,10,4.4152350425720215,2.8984181880950928,3.4995248317718506,2.528963565826416,5.344849109649658,200
regrounded_rollout_error,geometry,,5,l2,3,15,5.572024345397949,3.473917007446289,4.4701642990112305,3.1828818321228027,6.651273727416992,200
regrounded_rollout_error,geometry,,5,l2,4,20,6.651376724243164,3.9036078453063965,5.532855033874512,3.616799831390381,8.248414039611816,200
regrounded_rollout_error,geometry,,5,l2,5,25,7.431861400604248,3.9466216564178467,6.514998435974121,4.388698577880859,9.475080490112305,200
regrounded_rollout_error,geometry,,5,l2,6,30,3.153163433074951,2.1989684104919434,2.4556784629821777,1.6320935487747192,3.96709942817688,200
regrounded_rollout_error,geometry,,5,l2,7,35,4.464902400970459,2.823817253112793,3.8166723251342773,2.415696144104004,5.595983982086182,200
regrounded_rollout_error,geometry,,5,l2,8,40,5.548666000366211,3.3055660724639893,4.762231349945068,2.942992925643921,6.888986587524414,200
regrounded_rollout_error,geometry,,5,l2,9,45,6.392641544342041,3.837465763092041,5.30980920791626,3.4013495445251465,8.121393203735352,200
regrounded_rollout_error,geometry,,5,l2,10,50,7.173396587371826,4.185844421386719,6.196789741516113,3.848621368408203,9.429841041564941,200
regrounded_rollout_error,geometry,,5,cosine,0,0,-4.172325152040912e-09,8.990427602384443e-08,0.0,0.0,5.960464477539063e-08,200
regrounded_rollout_error,geometry,,5,cosine,1,5,0.05274133384227753,0.09922534227371216,0.015722155570983887,0.0075026750564575195,0.042817339301109314,200
regrounded_rollout_error,geometry,,5,cosine,2,10,0.09337476640939713,0.14931540191173553,0.03845745325088501,0.017885729670524597,0.0932869017124176,200
regrounded_rollout_error,geometry,,5,cosine,3,15,0.14162972569465637,0.20490428805351257,0.06301939487457275,0.02875712513923645,0.15484876930713654,200
regrounded_rollout_error,geometry,,5,cosine,4,20,0.19518202543258667,0.2413754165172577,0.08928823471069336,0.03782975673675537,0.2504689395427704,200
regrounded_rollout_error,geometry,,5,cosine,5,25,0.22676490247249603,0.2527192533016205,0.13679516315460205,0.05798579752445221,0.29173874855041504,200
regrounded_rollout_error,geometry,,5,cosine,6,30,0.04926653951406479,0.07631981372833252,0.018956422805786133,0.00834973156452179,0.05570055544376373,200
regrounded_rollout_error,geometry,,5,cosine,7,35,0.0933983251452446,0.14052660763263702,0.04368153214454651,0.016358643770217896,0.1021813154220581,200
regrounded_rollout_error,geometry,,5,cosine,8,40,0.13544701039791107,0.18320699036121368,0.07094433903694153,0.023745477199554443,0.1610356867313385,200
regrounded_rollout_error,geometry,,5,cosine,9,45,0.17789672315120697,0.22759607434272766,0.08511176705360413,0.03247295320034027,0.20648404955863953,200
regrounded_rollout_error,geometry,,5,cosine,10,50,0.21943706274032593,0.26456764340400696,0.11364415287971497,0.042395174503326416,0.2875552177429199,200
regrounded_rollout_error,geometry,,10,mse,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,geometry,,10,mse,1,5,0.08171394467353821,0.1495816707611084,0.026871321722865105,0.014214149676263332,0.0721697211265564,200
regrounded_rollout_error,geometry,,10,mse,2,10,0.14528711140155792,0.227061927318573,0.06378564238548279,0.033310797065496445,0.14879107475280762,200
regrounded_rollout_error,geometry,,10,mse,3,15,0.2245602011680603,0.3246058523654938,0.10407610237598419,0.052764441817998886,0.2304236739873886,200
regrounded_rollout_error,geometry,,10,mse,4,20,0.30978628993034363,0.37819918990135193,0.15946096181869507,0.0681314468383789,0.35436031222343445,200
regrounded_rollout_error,geometry,,10,mse,5,25,0.3687937259674072,0.40109315514564514,0.22106978297233582,0.10031623393297195,0.46759045124053955,200
regrounded_rollout_error,geometry,,10,mse,6,30,0.4677923619747162,0.4529445767402649,0.3385738730430603,0.1162148267030716,0.6443555355072021,200
regrounded_rollout_error,geometry,,10,mse,7,35,0.5632389783859253,0.5006182789802551,0.4257444143295288,0.1680058091878891,0.7550621032714844,200
regrounded_rollout_error,geometry,,10,mse,8,40,0.643750786781311,0.5535848736763,0.4372035562992096,0.1837882697582245,0.9730104207992554,200
regrounded_rollout_error,geometry,,10,mse,9,45,0.7092902660369873,0.5814793109893799,0.5092458724975586,0.21015198528766632,1.128071904182434,200
regrounded_rollout_error,geometry,,10,mse,10,50,0.7585527896881104,0.6074233651161194,0.5562132596969604,0.23393863439559937,1.2696727514266968,200
regrounded_rollout_error,geometry,,10,l2,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,geometry,,10,l2,1,5,3.1507647037506104,2.400367021560669,2.27140474319458,1.6519945859909058,3.722428798675537,200
regrounded_rollout_error,geometry,,10,l2,2,10,4.4152350425720215,2.8984181880950928,3.4995250701904297,2.528964042663574,5.3448486328125,200
regrounded_rollout_error,geometry,,10,l2,3,15,5.572025299072266,3.473917007446289,4.470165252685547,3.1828818321228027,6.651273727416992,200
regrounded_rollout_error,geometry,,10,l2,4,20,6.6513776779174805,3.9036076068878174,5.532854080200195,3.6167988777160645,8.2484130859375,200
regrounded_rollout_error,geometry,,10,l2,5,25,7.431861400604248,3.9466216564178467,6.514997482299805,4.388700485229492,9.475081443786621,200
regrounded_rollout_error,geometry,,10,l2,6,30,8.468664169311523,4.254158020019531,8.062641143798828,4.723574638366699,11.1227445602417,200
regrounded_rollout_error,geometry,,10,l2,7,35,9.39424991607666,4.459815502166748,9.040966987609863,5.679410934448242,12.040417671203613,200
regrounded_rollout_error,geometry,,10,l2,8,40,10.048282623291016,4.757328033447266,9.162033081054688,5.940138339996338,13.668071746826172,200
regrounded_rollout_error,geometry,,10,l2,9,45,10.620068550109863,4.837134838104248,9.888128280639648,6.352054595947266,14.716948509216309,200
regrounded_rollout_error,geometry,,10,l2,10,50,11.015644073486328,4.9292707443237305,10.333772659301758,6.701953887939453,15.613274574279785,200
regrounded_rollout_error,geometry,,10,cosine,0,0,-4.172325152040912e-09,8.990427602384443e-08,0.0,0.0,5.960464477539063e-08,200
regrounded_rollout_error,geometry,,10,cosine,1,5,0.05274132266640663,0.09922533482313156,0.015722036361694336,0.007502704858779907,0.042817339301109314,200
regrounded_rollout_error,geometry,,10,cosine,2,10,0.09337476640939713,0.14931541681289673,0.03845736384391785,0.017885684967041016,0.09328696131706238,200
regrounded_rollout_error,geometry,,10,cosine,3,15,0.14162974059581757,0.20490428805351257,0.06301936507225037,0.02875712513923645,0.15484876930713654,200
regrounded_rollout_error,geometry,,10,cosine,4,20,0.19518202543258667,0.2413754165172577,0.08928823471069336,0.03782975673675537,0.2504688501358032,200
regrounded_rollout_error,geometry,,10,cosine,5,25,0.22676493227481842,0.25271928310394287,0.13679519295692444,0.05798579752445221,0.29173874855041504,200
regrounded_rollout_error,geometry,,10,cosine,6,30,0.28511133790016174,0.2801316976547241,0.19877150654792786,0.06283248960971832,0.3888929486274719,200
regrounded_rollout_error,geometry,,10,cosine,7,35,0.3378840684890747,0.3056310713291168,0.23526820540428162,0.08767616748809814,0.48593616485595703,200
regrounded_rollout_error,geometry,,10,cosine,8,40,0.3816198706626892,0.33580899238586426,0.2595424950122833,0.10145783424377441,0.6122239828109741,200
regrounded_rollout_error,geometry,,10,cosine,9,45,0.4161057770252228,0.34556204080581665,0.2872101664543152,0.11417531967163086,0.6852541565895081,200
regrounded_rollout_error,geometry,,10,cosine,10,50,0.4413571059703827,0.3557825982570648,0.30389082431793213,0.12215578556060791,0.7440322041511536,200
same_state_encoder_shift,visual,id_same_state,,mse,0,0,1.350685477256775,0.2084871083498001,1.3471431732177734,1.213895559310913,1.4763234853744507,200
same_state_encoder_shift,visual,id_same_state,,mse,1,5,1.3427343368530273,0.21929119527339935,1.350783348083496,1.225421667098999,1.4901891946792603,200
same_state_encoder_shift,visual,id_same_state,,mse,2,10,1.3380050659179688,0.22177723050117493,1.3403246402740479,1.2028329372406006,1.491408109664917,200
same_state_encoder_shift,visual,id_same_state,,mse,3,15,1.3174865245819092,0.22626835107803345,1.3307636976242065,1.1663247346878052,1.4624297618865967,200
same_state_encoder_shift,visual,id_same_state,,mse,4,20,1.310194492340088,0.23118096590042114,1.2986303567886353,1.1500370502471924,1.4587900638580322,200
same_state_encoder_shift,visual,id_same_state,,mse,5,25,1.302860140800476,0.21786008775234222,1.3046565055847168,1.165032982826233,1.4426984786987305,200
same_state_encoder_shift,visual,id_same_state,,mse,6,30,1.2902073860168457,0.21800421178340912,1.2977663278579712,1.170287847518921,1.4381752014160156,200
same_state_encoder_shift,visual,id_same_state,,mse,7,35,1.278549313545227,0.23351344466209412,1.2747483253479004,1.1303465366363525,1.439158320426941,200
same_state_encoder_shift,visual,id_same_state,,mse,8,40,1.2680467367172241,0.23969075083732605,1.252350926399231,1.1320972442626953,1.4293127059936523,200
same_state_encoder_shift,visual,id_same_state,,mse,9,45,1.2678874731063843,0.24727022647857666,1.2743656635284424,1.1323835849761963,1.420318603515625,200
same_state_encoder_shift,visual,id_same_state,,mse,10,50,1.2644283771514893,0.2526252269744873,1.2782033681869507,1.1012091636657715,1.45285165309906,200
same_state_encoder_shift,visual,id_same_state,,l2,0,0,16.054420471191406,1.2598233222961426,16.082645416259766,15.26655387878418,16.836095809936523,200
same_state_encoder_shift,visual,id_same_state,,l2,1,5,16.000347137451172,1.3393596410751343,16.104358673095703,15.33887004852295,16.914974212646484,200
same_state_encoder_shift,visual,id_same_state,,l2,2,10,15.970873832702637,1.3520883321762085,16.041893005371094,15.19683837890625,16.921890258789062,200
same_state_encoder_shift,visual,id_same_state,,l2,3,15,15.844176292419434,1.385462760925293,15.984574317932129,14.964434623718262,16.756685256958008,200
same_state_encoder_shift,visual,id_same_state,,l2,4,20,15.79737663269043,1.4142953157424927,15.790403366088867,14.859579086303711,16.73581886291504,200
same_state_encoder_shift,visual,id_same_state,,l2,5,25,15.759037017822266,1.342358112335205,15.82700252532959,14.956136703491211,16.64324951171875,200
same_state_encoder_shift,visual,id_same_state,,l2,6,30,15.678911209106445,1.3753318786621094,15.785154342651367,14.989838600158691,16.617149353027344,200
same_state_encoder_shift,visual,id_same_state,,l2,7,35,15.596172332763672,1.496960163116455,15.644539833068848,14.731800079345703,16.62282371520996,200
same_state_encoder_shift,visual,id_same_state,,l2,8,40,15.526374816894531,1.5481106042861938,15.506467819213867,14.74317455291748,16.56587028503418,200
same_state_encoder_shift,visual,id_same_state,,l2,9,45,15.520063400268555,1.6006357669830322,15.642190933227539,14.745088577270508,16.5136661529541,200
same_state_encoder_shift,visual,id_same_state,,l2,10,50,15.494734764099121,1.6381129026412964,15.665725708007812,14.540706634521484,16.70172119140625,200
same_state_encoder_shift,visual,id_same_state,,cosine,0,0,0.9769130945205688,0.12854740023612976,0.9967300891876221,0.913753867149353,1.0632081031799316,200
same_state_encoder_shift,visual,id_same_state,,cosine,1,5,0.9742311835289001,0.12423410266637802,0.9925265312194824,0.9204952716827393,1.0575636625289917,200
same_state_encoder_shift,visual,id_same_state,,cosine,2,10,0.972750723361969,0.12357586622238159,0.9903914928436279,0.9102640748023987,1.0547813177108765,200
same_state_encoder_shift,visual,id_same_state,,cosine,3,15,0.9714826941490173,0.12447495758533478,0.9887207746505737,0.910146951675415,1.0635250806808472,200
same_state_encoder_shift,visual,id_same_state,,cosine,4,20,0.9694792032241821,0.1205611377954483,0.9952236413955688,0.9048818349838257,1.0504968166351318,200
same_state_encoder_shift,visual,id_same_state,,cosine,5,25,0.9718532562255859,0.11139219999313354,0.9909098148345947,0.8992840647697449,1.0494093894958496,200
same_state_encoder_shift,visual,id_same_state,,cosine,6,30,0.9673222303390503,0.11328083276748657,0.9878068566322327,0.904145359992981,1.034691572189331,200
same_state_encoder_shift,visual,id_same_state,,cosine,7,35,0.9630346894264221,0.11930148303508759,0.9864867329597473,0.9073055982589722,1.0360956192016602,200
same_state_encoder_shift,visual,id_same_state,,cosine,8,40,0.9586686491966248,0.11934827268123627,0.9765863418579102,0.9139757752418518,1.0362167358398438,200
same_state_encoder_shift,visual,id_same_state,,cosine,9,45,0.9622671008110046,0.11989700794219971,0.9793621897697449,0.9357849955558777,1.0400952100753784,200
same_state_encoder_shift,visual,id_same_state,,cosine,10,50,0.96388840675354,0.12496916949748993,0.9908198118209839,0.9197453260421753,1.0438933372497559,200
same_state_encoder_shift,geometry,id_same_state,,mse,0,0,0.6895855665206909,0.46608567237854004,0.6815170049667358,0.3021266758441925,1.027847170829773,200
same_state_encoder_shift,geometry,id_same_state,,mse,1,5,0.7095385193824768,0.4961104989051819,0.694872260093689,0.2967952489852905,1.0737574100494385,200
same_state_encoder_shift,geometry,id_same_state,,mse,2,10,0.7103396654129028,0.49113214015960693,0.7010325193405151,0.33123019337654114,1.1022324562072754,200
same_state_encoder_shift,geometry,id_same_state,,mse,3,15,0.7348781824111938,0.5087490081787109,0.7061969041824341,0.2873649001121521,1.1319737434387207,200
same_state_encoder_shift,geometry,id_same_state,,mse,4,20,0.7369337677955627,0.5078130960464478,0.7405048608779907,0.3069494664669037,1.120166540145874,200
same_state_encoder_shift,geometry,id_same_state,,mse,5,25,0.7538111209869385,0.5002534985542297,0.781780481338501,0.34230783581733704,1.1539479494094849,200
same_state_encoder_shift,geometry,id_same_state,,mse,6,30,0.7509534358978271,0.5086723566055298,0.7767213582992554,0.3396771252155304,1.1267904043197632,200
same_state_encoder_shift,geometry,id_same_state,,mse,7,35,0.749769389629364,0.5102652907371521,0.8128585815429688,0.32273393869400024,1.1269423961639404,200
same_state_encoder_shift,geometry,id_same_state,,mse,8,40,0.7354172468185425,0.5069395899772644,0.7529131174087524,0.29709088802337646,1.1262855529785156,200
same_state_encoder_shift,geometry,id_same_state,,mse,9,45,0.7267311215400696,0.4979274570941925,0.770428478717804,0.3053618371486664,1.0916613340377808,200
same_state_encoder_shift,geometry,id_same_state,,mse,10,50,0.7118571400642395,0.4930833876132965,0.7392808794975281,0.24280555546283722,1.053591251373291,200
same_state_encoder_shift,geometry,id_same_state,,l2,0,0,10.393309593200684,4.937564373016357,11.438962936401367,7.616245746612549,14.04799747467041,200
same_state_encoder_shift,geometry,id_same_state,,l2,1,5,10.483224868774414,5.1316070556640625,11.550561904907227,7.548794746398926,14.358317375183105,200
same_state_encoder_shift,geometry,id_same_state,,l2,2,10,10.527751922607422,5.054864883422852,11.60163688659668,7.974722385406494,14.54746150970459,200
same_state_encoder_shift,geometry,id_same_state,,l2,3,15,10.716185569763184,5.124449253082275,11.644302368164062,7.427920818328857,14.74239730834961,200
same_state_encoder_shift,geometry,id_same_state,,l2,4,20,10.719995498657227,5.154897212982178,11.923795700073242,7.67686653137207,14.664876937866211,200
same_state_encoder_shift,geometry,id_same_state,,l2,5,25,10.88390827178955,5.12564754486084,12.251490592956543,8.106712341308594,14.884824752807617,200
same_state_encoder_shift,geometry,id_same_state,,l2,6,30,10.825096130371094,5.196186542510986,12.211881637573242,8.075570106506348,14.708627700805664,200
same_state_encoder_shift,geometry,id_same_state,,l2,7,35,10.81570816040039,5.193859577178955,12.492752075195312,7.8717756271362305,14.709583282470703,200
same_state_encoder_shift,geometry,id_same_state,,l2,8,40,10.703049659729004,5.161862373352051,12.02328109741211,7.552577972412109,14.705292701721191,200
same_state_encoder_shift,geometry,id_same_state,,l2,9,45,10.663727760314941,5.081071853637695,12.162271499633789,7.656652450561523,14.47750473022461,200
same_state_encoder_shift,geometry,id_same_state,,l2,10,50,10.520432472229004,5.098731994628906,11.913884162902832,6.827772617340088,14.222845077514648,200
same_state_encoder_shift,geometry,id_same_state,,cosine,0,0,0.38650596141815186,0.2677198350429535,0.368585467338562,0.16055332124233246,0.576183557510376,200
same_state_encoder_shift,geometry,id_same_state,,cosine,1,5,0.4007846415042877,0.28574490547180176,0.3679102659225464,0.15728914737701416,0.5987482666969299,200
same_state_encoder_shift,geometry,id_same_state,,cosine,2,10,0.4063459038734436,0.287096232175827,0.3754495084285736,0.18660368025302887,0.612960934638977,200
same_state_encoder_shift,geometry,id_same_state,,cosine,3,15,0.42550620436668396,0.2997233271598816,0.4033852517604828,0.16106435656547546,0.6469035148620605,200
same_state_encoder_shift,geometry,id_same_state,,cosine,4,20,0.4325141906738281,0.2984037697315216,0.42895931005477905,0.17410263419151306,0.6713049411773682,200
same_state_encoder_shift,geometry,id_same_state,,cosine,5,25,0.4445399343967438,0.2959200143814087,0.4618438184261322,0.18971677124500275,0.6661197543144226,200
same_state_encoder_shift,geometry,id_same_state,,cosine,6,30,0.4471605718135834,0.29904672503471375,0.46571072936058044,0.18767353892326355,0.7189831137657166,200
same_state_encoder_shift,geometry,id_same_state,,cosine,7,35,0.45262715220451355,0.3031679391860962,0.4846153259277344,0.18351654708385468,0.7153787016868591,200
same_state_encoder_shift,geometry,id_same_state,,cosine,8,40,0.4444979727268219,0.3042846918106079,0.47326093912124634,0.15890483558177948,0.7003350257873535,200
same_state_encoder_shift,geometry,id_same_state,,cosine,9,45,0.44478797912597656,0.3001633286476135,0.45610469579696655,0.17298054695129395,0.6765259504318237,200
same_state_encoder_shift,geometry,id_same_state,,cosine,10,50,0.4438432455062866,0.3007962703704834,0.4541480243206024,0.15348203480243683,0.6832553744316101,200
replay_state_divergence,id,id_replay,,pose_l2,0,0,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,pose_l2,1,5,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,pose_l2,2,10,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,pose_l2,3,15,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,pose_l2,4,20,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,pose_l2,5,25,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,pose_l2,6,30,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,pose_l2,7,35,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,pose_l2,8,40,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,pose_l2,9,45,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,pose_l2,10,50,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,agent_xy_l2,0,0,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,agent_xy_l2,1,5,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,agent_xy_l2,2,10,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,agent_xy_l2,3,15,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,agent_xy_l2,4,20,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,agent_xy_l2,5,25,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,agent_xy_l2,6,30,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,agent_xy_l2,7,35,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,agent_xy_l2,8,40,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,agent_xy_l2,9,45,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,agent_xy_l2,10,50,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,block_xy_l2,0,0,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,block_xy_l2,1,5,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,block_xy_l2,2,10,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,block_xy_l2,3,15,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,block_xy_l2,4,20,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,block_xy_l2,5,25,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,block_xy_l2,6,30,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,block_xy_l2,7,35,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,block_xy_l2,8,40,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,block_xy_l2,9,45,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,block_xy_l2,10,50,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,angle_abs,0,0,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,angle_abs,1,5,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,angle_abs,2,10,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,angle_abs,3,15,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,angle_abs,4,20,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,angle_abs,5,25,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,angle_abs,6,30,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,angle_abs,7,35,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,angle_abs,8,40,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,angle_abs,9,45,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,id_replay,,angle_abs,10,50,0.0,0.0,0.0,0.0,0.0,200
replay_state_divergence,id,dataset_state,,pose_l2,0,0,1.0639249086380005,0.726691484451294,0.8861953616142273,0.5371189117431641,1.3650346994400024,200
replay_state_divergence,id,dataset_state,,pose_l2,1,5,1.1124459505081177,0.7571581602096558,0.925788164138794,0.6232494115829468,1.3650264739990234,200
replay_state_divergence,id,dataset_state,,pose_l2,2,10,1.1429011821746826,0.7421174645423889,0.9639845490455627,0.639682412147522,1.4329050779342651,200
replay_state_divergence,id,dataset_state,,pose_l2,3,15,1.189755916595459,0.7921442985534668,0.9832022786140442,0.6431364417076111,1.55912446975708,200
replay_state_divergence,id,dataset_state,,pose_l2,4,20,1.3490357398986816,1.169812798500061,1.0516650676727295,0.6590333580970764,1.6836061477661133,200
replay_state_divergence,id,dataset_state,,pose_l2,5,25,1.5844351053237915,1.9644683599472046,1.1128525733947754,0.6528776288032532,1.8415597677230835,200
replay_state_divergence,id,dataset_state,,pose_l2,6,30,1.675478458404541,2.035630464553833,1.1345903873443604,0.6573950052261353,2.1278724670410156,200
